response_id,age,gender,years_at_company,job_role,monthly_income,performance_rating,promotions_count,overtime,distance_from_home,education_level,marital_status,dependents_count,job_level,company_size,company_tenure,remote_work,leadership_opportunities,innovation_opportunities,company_reputation,employee_recognition,exit_status,wlf2,js2
53500,58,1,4,4,8151.0,0,0,0,15,2,1,1.0,1,2,8.0,1,0,0,2,1,1,1,1
63764,33,0,22,2,7714.0,0,2,0,7,1,1,2.0,2,0,83.0,0,0,1,3,0,1,2,0
4886,20,1,11,1,7628.0,0,3,0,17,1,2,1.0,0,1,84.0,0,0,1,2,1,1,3,2
34214,55,1,2,0,3553.0,0,0,1,59,1,2,2.0,0,2,28.0,0,0,0,2,0,0,1,1
10370,45,0,33,2,6063.0,2,0,0,6,1,2,4.0,1,1,84.0,0,0,1,0,2,1,1,1
67873,50,1,39,2,7600.0,0,0,0,60,1,2,0.0,2,2,107.0,0,1,0,0,1,1,1,1
44909,44,1,1,0,3288.0,0,0,0,10,4,1,4.0,1,1,38.0,0,0,0,3,1,1,2,2
34195,59,1,16,2,8392.0,0,1,0,17,3,1,0.0,1,1,26.0,0,0,0,2,3,1,2,2
71455,32,0,21,2,7104.0,1,2,0,31,2,1,0.0,0,0,25.0,0,0,1,1,1,0,2,3
21420,34,0,18,0,4328.0,0,0,0,20,1,2,3.0,1,2,57.0,0,0,0,1,0,0,0,1
54830,43,0,23,1,6952.0,2,4,1,24,2,2,0.0,1,1,61.0,1,0,1,1,3,1,3,0
41286,40,1,18,3,6369.0,0,1,0,98,0,1,2.0,1,1,45.0,1,0,0,2,1,1,2,2
21565,22,1,1,2,8756.0,2,1,1,55,1,2,4.0,0,1,23.0,0,0,0,2,1,0,3,1
38941,55,1,34,4,8673.0,0,2,0,97,1,2,0.0,1,0,86.0,0,0,0,3,1,0,2,1
69899,38,0,14,0,3891.0,0,2,1,82,1,1,3.0,1,1,75.0,1,0,0,2,1,1,0,3
24472,27,1,14,3,6029.0,0,2,0,60,0,0,1.0,1,2,74.0,1,0,0,2,2,1,0,0
70945,22,0,11,0,4137.0,1,1,1,19,2,2,3.0,0,1,83.0,0,0,0,3,2,0,2,1
4017,23,1,2,2,8081.0,2,0,0,81,0,1,0.0,2,1,52.0,0,0,0,2,0,1,0,2
17833,29,1,7,1,6932.0,2,3,0,44,2,1,1.0,2,1,17.0,1,0,0,2,0,1,2,2
55211,57,1,47,4,9191.0,2,0,0,19,0,1,4.0,1,1,114.0,0,0,0,1,1,1,1,2
37898,46,1,38,2,7244.0,0,0,1,48,4,1,3.0,1,2,46.0,0,0,1,3,1,1,1,1
37402,45,1,31,3,4968.0,0,4,1,99,2,0,0.0,0,2,92.0,0,0,1,2,1,0,2,1
20371,36,0,23,4,10442.0,0,0,0,47,2,2,1.0,2,1,30.0,0,0,0,2,2,1,3,1
33010,26,0,16,1,6605.0,0,2,0,70,0,1,2.0,1,1,46.0,0,0,0,2,1,0,1,2
29598,37,0,9,4,10730.0,0,1,0,21,3,1,0.0,1,2,36.0,0,0,0,3,1,1,1,1
16530,20,0,6,1,8622.0,0,0,1,73,0,2,4.0,1,2,82.0,0,0,0,2,0,0,2,1
2874,44,0,36,4,7140.0,0,0,0,1,1,1,2.0,0,0,83.0,0,1,0,3,1,0,3,0
59078,23,0,9,3,6125.0,0,1,1,53,1,0,0.0,1,1,41.0,0,0,0,2,1,0,1,3
3232,28,1,7,1,7655.0,0,3,0,30,0,2,2.0,1,2,14.0,0,1,0,0,2,1,2,1
35125,48,1,10,1,7049.0,2,1,0,38,3,2,0.0,2,2,31.0,0,0,0,1,0,1,2,2
57726,40,0,8,0,3752.0,0,0,1,78,0,0,0.0,1,2,73.0,0,0,0,2,1,0,1,2
1504,46,1,12,1,7931.0,0,0,1,4,1,1,3.0,1,1,54.0,0,0,0,0,2,1,2,1
32803,54,0,41,2,6877.0,2,3,0,45,2,1,2.0,1,1,67.0,0,0,0,3,2,1,1,3
25430,47,1,1,4,9605.0,0,0,0,69,2,2,0.0,2,0,16.0,0,0,0,1,0,0,1,1
30097,38,1,2,0,4098.0,0,2,0,77,2,0,0.0,1,1,15.0,0,0,0,0,2,0,1,2
70099,23,0,9,2,6957.0,0,0,0,69,3,1,2.0,0,1,81.0,0,0,0,2,0,1,1,0
58293,46,1,29,2,6468.0,0,2,0,21,2,2,3.0,1,1,72.0,1,0,0,2,2,1,3,2
18057,38,1,14,0,6299.0,0,2,0,53,1,2,0.0,2,1,63.0,0,0,0,2,1,1,1,2
50515,59,1,15,0,5154.0,0,0,0,49,4,0,0.0,2,1,49.0,0,0,1,3,3,1,0,1
25446,39,1,11,0,5802.0,0,0,1,17,1,1,1.0,0,1,73.0,0,1,1,1,2,1,1,1
20659,32,0,16,0,5329.0,2,0,1,7,1,1,1.0,1,2,49.0,0,0,1,0,1,1,0,1
62366,34,1,2,1,11093.0,2,0,1,17,0,1,1.0,2,1,66.0,0,0,0,2,1,0,1,3
29186,24,0,1,2,7256.0,0,2,0,11,2,1,0.0,1,2,61.0,0,0,0,1,0,0,3,1
34887,19,1,7,4,8060.0,0,0,0,20,1,0,1.0,2,2,42.0,0,0,0,2,0,1,3,2
2778,26,1,16,3,6033.0,0,2,0,6,1,2,6.0,0,1,46.0,0,0,0,1,0,0,3,1
40241,31,0,3,4,9216.0,0,0,1,98,3,1,4.0,0,1,43.0,0,0,0,1,0,0,1,1
31345,44,0,4,1,11515.0,0,0,0,53,0,1,0.0,2,0,54.0,0,0,0,2,1,1,1,3
1619,37,1,8,4,7512.0,0,0,0,50,1,2,0.0,2,2,55.0,0,0,0,2,1,1,2,1
63805,30,1,13,2,9321.0,0,1,0,94,0,2,0.0,0,2,51.0,0,0,0,2,1,0,2,0
44300,47,0,4,4,8766.0,0,1,0,10,2,2,0.0,2,0,70.0,0,0,1,2,1,1,0,2
74238,45,1,33,2,9436.0,0,2,0,54,1,1,1.0,0,2,97.0,1,0,1,3,1,1,2,3
54879,42,1,11,3,5415.0,0,0,0,9,2,1,3.0,0,0,52.0,1,0,0,1,2,1,1,2
45188,48,0,18,4,8762.0,0,0,0,54,1,2,4.0,0,2,47.0,0,0,0,2,0,0,2,0
22927,49,0,29,0,4453.0,1,0,1,87,0,1,4.0,1,0,53.0,0,0,0,1,0,1,0,2
30456,20,0,7,0,4647.0,0,0,1,13,0,2,1.0,0,1,15.0,0,0,0,1,0,0,0,3
11681,42,1,26,3,5890.0,0,2,0,7,1,1,0.0,0,2,101.0,0,0,0,2,0,1,1,0
65606,39,0,6,4,9452.0,0,1,1,65,3,1,1.0,0,1,8.0,0,0,1,2,0,1,1,1
53038,18,1,3,2,8548.0,0,0,1,30,1,2,1.0,1,1,58.0,0,0,1,0,2,0,1,1
66282,46,0,34,0,4628.0,0,1,0,69,3,1,3.0,0,0,95.0,1,0,0,2,1,1,1,1
29104,38,1,15,1,6841.0,0,0,0,82,0,1,2.0,1,0,47.0,0,0,0,2,0,0,2,3
9479,33,0,18,0,4285.0,0,1,0,15,3,1,0.0,1,2,86.0,0,1,0,3,0,0,2,1
65550,31,1,10,1,8351.0,0,0,0,53,1,1,2.0,0,0,28.0,0,0,0,2,2,1,2,1
59722,29,1,4,2,7419.0,0,0,0,5,0,1,1.0,1,1,46.0,0,0,0,1,1,0,2,0
58351,26,0,3,2,7321.0,0,2,1,41,2,1,3.0,1,2,77.0,0,0,0,2,0,1,1,1
63606,29,1,12,4,11368.0,0,3,0,13,3,1,2.0,2,1,43.0,0,0,0,3,1,1,2,2
67095,19,0,7,0,4102.0,3,0,0,82,1,1,4.0,0,1,22.0,0,0,0,2,0,0,0,1
9831,21,1,3,2,9090.0,0,0,0,44,1,2,1.0,2,2,52.0,0,0,1,2,2,0,2,1
5107,47,1,19,2,7557.0,1,0,0,29,3,1,0.0,2,1,79.0,0,0,0,2,1,1,1,0
48442,44,1,17,2,7852.0,0,0,0,14,0,1,0.0,1,1,31.0,1,0,0,2,2,1,1,2
62576,24,0,6,4,7795.0,2,2,1,32,2,1,1.0,0,0,72.0,0,0,0,1,1,1,3,1
37299,50,0,33,4,10508.0,0,0,1,12,1,2,4.0,2,2,75.0,0,0,0,3,1,1,1,1
50134,42,1,30,2,9487.0,0,0,0,43,1,2,1.0,1,1,81.0,0,0,0,2,1,1,0,3
6749,24,0,4,3,5353.0,0,2,0,64,4,2,4.0,0,2,7.0,0,0,1,1,1,0,2,0
43974,30,0,19,2,7343.0,2,0,1,20,2,1,0.0,1,0,54.0,0,0,0,2,1,1,1,1
43610,33,0,19,4,9173.0,0,0,1,70,2,1,1.0,1,0,79.0,0,0,0,2,1,1,1,1
23244,31,0,10,2,8528.0,2,2,0,31,0,2,1.0,1,1,82.0,0,0,0,0,3,0,1,0
27020,35,0,4,4,10228.0,0,0,0,49,2,2,1.0,1,1,11.0,0,0,0,1,1,0,2,1
4388,53,1,15,0,4918.0,0,1,1,69,0,1,4.0,1,1,45.0,0,0,0,2,1,0,1,1
58856,28,1,17,0,5773.0,0,0,0,25,1,2,1.0,1,0,79.0,0,0,0,2,2,0,1,1
42687,19,0,4,0,2989.0,0,3,1,79,4,1,1.0,2,1,10.0,0,0,1,2,0,1,2,0
68838,24,0,7,3,6606.0,0,1,0,83,3,1,0.0,2,1,13.0,0,0,0,2,2,1,0,1
70466,38,1,8,2,7973.0,3,0,1,38,3,1,0.0,1,1,21.0,0,0,0,2,0,0,2,1
50747,31,0,15,1,7622.0,0,0,0,98,0,1,0.0,0,1,69.0,1,0,0,1,1,0,2,0
6702,32,0,24,4,8848.0,0,1,0,61,2,2,3.0,2,0,57.0,0,0,0,2,1,0,1,0
54325,32,1,19,4,9337.0,0,0,1,77,0,1,2.0,0,0,92.0,0,0,0,2,2,0,2,0
8417,48,1,13,2,7175.0,1,0,0,75,0,1,2.0,1,1,29.0,0,0,0,1,1,0,3,1
72017,37,0,11,3,5869.0,2,0,0,96,0,1,0.0,0,0,42.0,0,0,0,2,1,1,0,2
57636,44,0,18,2,8077.0,2,1,1,23,1,2,2.0,0,2,50.0,1,0,0,2,1,0,2,0
58005,24,1,8,2,7677.0,0,1,0,5,2,0,3.0,2,2,31.0,0,0,0,1,0,0,2,1
37679,51,1,30,2,7340.0,0,1,0,21,1,1,4.0,2,1,84.0,0,0,0,3,0,1,0,0
28826,23,0,5,4,7990.0,2,1,0,44,1,2,0.0,2,1,66.0,1,0,1,2,1,1,0,1
1671,58,1,2,4,8080.0,0,0,0,85,1,1,0.0,1,2,15.0,0,0,0,2,0,0,3,0
40379,48,0,35,2,8537.0,2,0,1,57,3,1,1.0,0,1,90.0,0,0,0,2,0,0,1,0
37902,32,1,22,4,10207.0,0,2,0,50,0,1,2.0,2,1,72.0,0,0,0,2,0,1,2,1
74270,20,1,7,2,7278.0,0,0,0,3,3,2,0.0,1,1,84.0,0,0,0,1,1,0,2,3
17438,52,1,42,4,8743.0,2,4,1,88,3,1,1.0,0,1,80.0,0,0,0,1,0,1,1,1
53940,24,0,3,4,8904.0,0,1,0,67,0,0,4.0,1,2,73.0,1,0,0,2,2,1,3,1
34958,34,1,11,2,9518.0,0,0,0,99,1,1,2.0,2,1,75.0,1,0,0,2,2,1,1,1
34421,57,1,37,2,6831.0,1,0,0,78,2,1,3.0,0,1,93.0,0,0,1,2,2,0,0,0
52120,53,1,28,0,5721.0,0,0,0,14,4,1,3.0,1,0,84.0,0,0,0,3,0,1,1,1
71167,24,1,1,3,6062.0,2,0,1,11,3,0,3.0,0,1,45.0,0,0,0,2,0,0,2,0
4566,48,1,4,0,4571.0,3,4,0,29,2,1,4.0,2,1,25.0,0,0,1,1,1,1,3,1
73165,42,1,5,3,5704.0,2,2,1,92,2,1,3.0,0,2,11.0,0,0,0,2,3,0,2,2
41136,19,1,4,4,10346.0,1,0,0,65,2,2,0.0,2,0,53.0,0,0,0,1,0,0,1,0
713,19,1,9,4,9210.0,3,0,0,60,0,1,0.0,1,1,14.0,0,0,0,1,1,1,2,2
22380,54,1,2,1,7114.0,0,1,0,26,0,1,1.0,1,1,28.0,0,0,0,3,1,0,1,1
37553,25,0,5,1,9146.0,0,1,0,75,0,0,0.0,1,0,25.0,0,0,0,2,1,1,0,2
55874,31,0,2,4,9197.0,1,0,0,40,0,2,0.0,1,1,75.0,0,0,0,2,1,0,2,1
47635,25,1,3,4,8882.0,0,1,0,13,1,1,1.0,0,0,52.0,1,0,0,1,0,0,2,0
49049,49,1,14,0,3828.0,2,0,0,61,0,2,3.0,0,1,52.0,1,0,0,0,1,0,1,1
2938,22,1,10,4,9398.0,3,2,1,54,3,0,1.0,2,0,42.0,0,0,0,3,2,0,1,1
46092,24,0,14,1,15495.0,0,2,1,9,2,1,4.0,1,1,73.0,0,0,0,2,1,0,3,3
53280,32,0,12,0,4506.0,2,1,1,61,2,2,1.0,1,2,75.0,0,0,0,0,0,0,1,1
34591,57,1,38,4,8455.0,0,0,0,26,4,1,0.0,1,2,48.0,0,1,0,2,0,1,1,1
44870,49,1,39,4,7194.0,0,0,1,98,1,1,1.0,0,2,65.0,0,1,0,2,1,0,2,1
3983,43,0,20,1,8848.0,0,1,0,26,3,2,0.0,0,1,92.0,0,0,0,1,0,0,1,1
73796,27,0,11,1,9454.0,1,2,0,47,2,2,0.0,0,1,33.0,0,0,1,2,0,0,3,0
58435,42,0,29,2,10568.0,0,0,1,89,3,1,1.0,0,2,74.0,0,0,0,2,2,0,3,3
52870,42,1,9,2,8592.0,0,0,1,55,2,2,0.0,0,1,80.0,0,0,0,3,2,0,1,2
65694,36,0,7,0,2075.0,1,2,1,82,1,2,3.0,1,2,9.0,0,0,0,2,0,0,1,1
29773,33,1,7,4,10114.0,2,0,0,53,4,0,1.0,0,1,14.0,0,0,0,2,1,0,2,1
29910,39,1,10,3,6612.0,1,3,0,51,0,1,1.0,1,0,21.0,0,0,0,2,2,0,2,2
49862,23,0,1,2,6623.0,0,0,0,38,0,1,0.0,2,2,54.0,0,0,1,3,2,0,2,1
46795,52,0,17,1,6507.0,0,0,1,27,0,2,1.0,0,2,37.0,0,0,0,2,1,0,2,1
44795,53,1,15,4,9512.0,0,1,1,50,0,0,0.0,0,0,42.0,0,0,0,2,2,0,2,2
5069,37,1,29,0,3620.0,0,0,0,50,3,0,1.0,2,1,79.0,0,0,0,2,2,1,2,1
32775,59,0,36,0,4113.0,2,0,1,48,2,1,4.0,1,1,41.0,0,0,1,1,2,0,3,1
52838,22,0,4,1,6795.0,0,0,0,59,0,1,4.0,0,1,79.0,0,0,0,0,1,1,1,1
41695,22,1,2,3,6093.0,0,1,1,26,3,0,3.0,0,1,44.0,0,0,0,2,0,1,2,1
40596,34,1,13,1,9017.0,2,1,0,27,1,2,2.0,1,0,86.0,0,0,0,3,1,1,2,1
19737,40,0,22,4,9203.0,0,2,0,70,3,1,1.0,1,0,44.0,1,0,0,3,0,1,1,2
62731,28,0,1,2,9910.0,0,0,1,3,3,2,2.0,1,2,76.0,0,0,0,1,1,0,0,1
27238,29,0,20,2,5964.0,3,3,0,24,2,0,1.0,0,0,33.0,0,0,1,1,1,1,0,0
71715,56,0,31,3,4968.0,0,1,0,28,1,1,4.0,1,2,98.0,0,0,0,2,0,1,1,0
18356,28,1,9,0,5217.0,0,2,0,70,1,2,0.0,0,0,68.0,1,0,0,2,1,0,1,1
7578,22,1,7,4,8822.0,0,1,0,33,0,1,0.0,1,2,31.0,0,0,1,0,1,1,2,0
47189,30,1,8,2,9820.0,1,0,0,59,2,1,0.0,0,2,64.0,0,0,0,2,1,0,2,2
2759,24,0,8,0,6427.0,2,0,0,10,3,2,1.0,1,2,85.0,0,0,0,2,0,1,0,3
39487,25,0,4,2,8322.0,2,3,1,38,1,2,4.0,1,1,74.0,0,1,0,2,3,0,2,1
12430,29,0,16,0,5682.0,0,2,0,33,0,2,0.0,1,1,19.0,0,1,0,2,0,0,1,1
56688,26,1,3,3,4249.0,2,0,0,26,1,2,3.0,1,1,47.0,1,0,0,2,2,0,1,1
68130,19,0,5,3,5971.0,3,0,0,52,2,1,2.0,1,1,30.0,0,0,0,3,2,0,2,1
20291,19,0,6,2,7571.0,0,0,0,57,1,0,1.0,1,0,83.0,0,0,0,1,1,0,3,3
36253,20,0,12,3,7061.0,2,1,0,15,0,2,0.0,1,1,38.0,1,0,1,1,0,1,1,1
21617,42,1,16,1,6061.0,0,1,0,5,2,1,0.0,1,1,65.0,0,1,0,2,1,1,3,1
39832,51,1,27,0,4506.0,0,1,1,45,1,0,1.0,1,0,62.0,0,0,0,2,1,1,1,1
61025,22,1,7,3,5754.0,0,0,0,80,2,1,0.0,1,1,70.0,0,0,0,3,1,0,1,2
51893,53,1,39,1,8157.0,1,2,1,72,0,1,5.0,1,2,73.0,0,0,0,3,1,1,1,1
1742,29,0,12,0,3900.0,0,1,0,12,2,2,2.0,2,1,87.0,0,0,0,1,2,0,2,1
54005,21,0,10,2,6038.0,2,0,0,52,0,1,3.0,0,0,41.0,0,0,0,2,0,0,1,1
18882,29,0,15,3,5900.0,0,0,1,97,1,1,1.0,1,1,35.0,0,0,0,1,0,1,1,2
22360,22,1,7,3,4933.0,2,1,1,76,1,2,6.0,1,1,57.0,0,0,0,1,0,0,0,1
8218,26,1,2,0,4432.0,2,1,0,88,1,2,0.0,1,0,65.0,0,0,0,3,2,0,1,0
58615,32,1,13,2,6960.0,2,0,1,43,1,2,1.0,1,2,68.0,0,0,1,3,2,1,1,3
69176,55,1,39,4,8040.0,0,2,1,94,1,1,1.0,0,0,114.0,0,0,0,1,1,1,0,1
4208,50,0,24,2,8475.0,0,2,0,30,3,0,3.0,1,1,80.0,0,0,0,0,0,0,3,1
42559,19,0,3,4,11944.0,2,1,0,83,2,2,5.0,2,1,70.0,1,0,0,0,1,1,2,1
9283,56,0,4,2,10616.0,0,0,1,4,2,2,0.0,0,1,17.0,0,0,1,0,0,0,2,0
22828,55,1,16,3,5572.0,0,0,0,52,3,2,1.0,0,1,80.0,0,0,0,2,1,1,1,1
30539,18,0,4,4,8931.0,2,0,0,10,1,0,0.0,2,2,58.0,0,0,0,2,2,0,2,1
4912,57,0,17,1,8591.0,1,1,0,78,4,2,6.0,1,1,50.0,0,0,0,2,3,1,2,3
57755,27,0,8,4,10670.0,0,0,1,94,3,1,3.0,0,2,11.0,0,0,0,2,2,0,1,0
69926,25,1,8,4,7054.0,0,0,0,15,0,0,0.0,1,2,80.0,1,0,0,2,1,1,2,2
56729,38,0,3,3,6553.0,0,1,1,94,1,1,4.0,1,0,18.0,0,0,0,1,3,1,1,1
58212,31,0,11,2,8320.0,1,0,1,8,4,1,6.0,0,1,61.0,1,0,0,2,3,1,1,1
24523,51,1,22,1,8125.0,0,1,0,27,0,1,1.0,1,2,66.0,1,0,0,3,0,0,3,1
69159,40,1,21,2,7479.0,0,0,0,70,4,1,0.0,1,0,81.0,0,1,0,2,1,1,1,1
8785,56,1,4,0,3401.0,0,0,1,97,3,2,3.0,1,0,6.0,0,0,0,2,2,0,2,2
64781,40,1,1,2,6798.0,0,2,0,20,1,0,0.0,1,0,70.0,0,0,0,0,2,0,2,0
16308,42,1,16,1,10186.0,0,1,1,35,0,1,4.0,1,2,88.0,0,0,0,2,1,1,1,1
42744,44,1,1,2,8521.0,0,0,0,95,0,1,1.0,0,1,43.0,1,0,1,3,2,1,1,0
51144,45,1,11,2,9157.0,0,0,0,26,3,1,0.0,1,0,74.0,0,0,1,2,1,1,2,1
52015,50,0,23,0,4806.0,2,0,0,7,2,1,0.0,0,1,25.0,0,0,0,2,2,0,1,3
67517,52,0,14,2,9327.0,2,1,1,25,0,0,0.0,0,0,32.0,0,0,0,1,2,0,0,0
5331,19,0,1,2,8632.0,0,0,0,67,1,1,0.0,1,1,17.0,0,0,1,2,1,1,0,0
26539,49,1,2,3,5850.0,2,0,0,57,3,2,1.0,0,1,45.0,0,0,0,3,1,0,2,1
25975,40,1,6,2,8060.0,2,1,0,44,0,2,0.0,1,1,53.0,0,0,0,2,2,1,2,2
21570,41,1,5,4,6507.0,2,0,0,24,1,1,2.0,1,2,79.0,1,0,0,3,1,1,1,1
49310,43,1,29,1,9506.0,1,0,1,18,4,0,0.0,2,1,57.0,1,0,0,2,1,1,2,3
2745,58,0,48,4,8460.0,0,0,1,22,2,1,1.0,1,2,74.0,0,0,0,3,2,1,2,1
52121,25,1,15,4,5165.0,0,0,1,77,2,2,5.0,1,0,36.0,0,0,1,3,2,1,1,1
23057,33,0,11,1,7710.0,0,1,1,99,1,0,0.0,2,1,39.0,0,0,1,1,0,1,0,2
15293,34,1,16,4,10100.0,0,0,0,93,4,2,2.0,0,1,54.0,0,0,0,2,0,0,3,1
41481,36,1,12,2,9258.0,1,0,0,68,1,2,1.0,0,2,63.0,0,0,0,3,2,0,1,0
55314,50,0,34,2,7995.0,1,0,0,98,1,2,3.0,0,1,80.0,1,0,0,2,1,0,3,0
39731,43,0,12,4,8074.0,0,2,0,2,2,2,0.0,2,2,62.0,0,0,0,1,1,1,2,1
10709,45,1,7,0,4430.0,1,0,0,63,0,1,0.0,1,0,11.0,0,0,0,2,0,1,0,0
64492,36,0,8,1,11475.0,0,1,0,62,3,1,4.0,1,0,55.0,0,0,0,2,2,0,3,0
41284,19,0,4,3,5581.0,0,0,0,69,3,1,1.0,0,1,26.0,0,0,0,3,1,0,2,2
7714,29,1,14,1,8056.0,2,2,1,71,3,1,4.0,0,1,64.0,1,0,0,1,2,1,2,1
46615,27,0,11,4,10330.0,0,1,0,12,1,1,1.0,1,1,62.0,0,0,0,2,1,1,1,1
24172,18,1,2,2,8564.0,1,0,0,60,1,2,0.0,0,1,5.0,0,0,0,0,0,0,2,1
28980,19,1,6,2,6479.0,2,1,0,74,1,1,3.0,0,2,21.0,0,0,0,0,2,0,2,1
22612,45,0,21,4,7841.0,0,1,0,88,0,1,4.0,1,1,76.0,0,0,0,0,0,0,2,1
62389,25,1,14,1,11795.0,0,0,1,52,0,2,1.0,0,2,43.0,0,0,0,1,2,0,0,1
45111,52,0,34,4,6670.0,0,0,0,91,0,1,3.0,1,1,58.0,0,0,0,2,1,0,1,1
69193,40,0,7,4,5853.0,0,0,0,8,0,2,1.0,0,2,85.0,0,0,0,1,0,0,2,0
27466,18,0,5,4,9046.0,2,1,0,98,2,1,4.0,1,2,13.0,1,0,0,3,3,1,1,3
15082,39,1,7,1,6991.0,0,1,1,65,1,1,1.0,0,2,84.0,0,0,0,2,2,1,0,3
13381,46,0,27,2,6497.0,3,0,0,45,0,1,0.0,1,2,102.0,0,0,0,0,1,1,2,1
72564,29,0,19,3,5983.0,3,1,0,89,3,2,0.0,1,0,60.0,0,0,0,3,1,0,1,2
1062,42,1,15,3,5958.0,0,1,0,78,1,2,0.0,0,0,21.0,0,0,0,2,1,0,2,0
39167,51,0,11,4,8832.0,0,1,0,70,0,1,3.0,2,0,20.0,0,0,0,2,1,1,1,2
14944,23,0,10,3,6169.0,0,1,0,15,0,1,3.0,0,1,40.0,0,0,0,2,1,0,1,0
8672,26,1,3,4,7529.0,0,0,0,20,3,2,4.0,0,2,28.0,0,0,0,1,1,0,1,1
4776,32,1,14,3,5978.0,1,0,1,3,1,0,0.0,1,2,80.0,0,0,0,2,0,0,1,1
14724,54,0,9,3,5053.0,1,2,1,11,2,1,3.0,1,1,84.0,1,0,0,2,0,1,2,0
56051,29,0,17,2,5620.0,0,1,0,99,0,1,3.0,0,2,30.0,0,0,0,3,2,0,3,2
38992,51,1,3,3,5417.0,2,0,0,79,0,2,0.0,1,1,51.0,1,1,0,2,0,0,2,0
17650,23,1,12,1,9166.0,0,2,1,43,1,1,1.0,1,2,79.0,0,0,0,1,2,0,0,1
12049,36,1,16,1,7608.0,2,3,1,2,3,2,0.0,0,2,49.0,0,0,0,2,0,1,2,2
65061,44,1,14,4,7526.0,0,0,0,83,4,0,2.0,0,1,82.0,0,0,0,2,3,0,3,0
27018,35,1,22,4,8121.0,0,2,0,86,2,2,3.0,1,2,75.0,1,0,0,3,2,1,1,0
777,51,0,11,4,10620.0,3,0,0,4,0,1,0.0,0,2,82.0,0,1,0,1,0,1,0,2
57511,48,0,20,0,4615.0,1,0,0,37,3,1,3.0,1,0,57.0,1,0,0,1,1,1,0,1
73787,35,0,25,4,10295.0,2,2,0,59,0,1,2.0,1,1,64.0,1,0,0,2,1,1,1,2
58268,25,1,13,2,6733.0,0,2,0,60,3,2,0.0,1,2,45.0,0,0,0,0,2,0,1,1
23852,48,1,11,3,5808.0,0,2,0,12,3,1,4.0,0,2,73.0,0,0,0,1,1,1,2,2
53410,38,1,30,2,8877.0,3,0,0,72,0,2,1.0,1,1,97.0,0,0,0,2,1,1,0,1
69989,18,0,4,3,5745.0,3,2,0,71,2,1,1.0,1,1,82.0,0,0,1,3,1,1,1,1
44504,55,0,40,2,7034.0,0,1,0,79,1,1,0.0,2,1,82.0,0,0,0,1,0,1,0,2
29440,19,0,11,2,9056.0,2,1,0,52,1,1,1.0,0,0,14.0,0,0,0,0,0,0,3,0
58046,21,1,9,0,4410.0,0,1,0,63,0,1,3.0,1,1,56.0,0,0,0,2,1,0,1,1
71276,45,0,18,3,6168.0,2,0,0,3,2,2,2.0,1,0,95.0,0,0,1,0,0,0,1,0
69226,34,0,17,4,10095.0,0,1,0,59,0,2,0.0,2,1,55.0,0,0,0,2,1,0,2,0
6384,21,1,4,0,5197.0,0,0,0,40,0,2,1.0,0,1,64.0,0,0,0,3,0,0,0,2
55541,55,0,35,3,6314.0,0,1,0,54,1,0,2.0,2,1,65.0,0,0,0,2,0,1,0,1
463,27,0,16,3,5740.0,1,1,0,42,1,1,0.0,1,0,76.0,0,0,0,2,1,1,0,0
8107,45,0,10,0,5005.0,0,2,1,3,0,1,4.0,2,1,18.0,0,0,0,2,1,1,1,2
39668,20,1,10,4,8032.0,0,0,0,55,3,0,4.0,2,0,20.0,0,0,0,2,2,1,2,1
20021,46,0,31,4,9562.0,2,1,1,49,0,1,0.0,0,1,48.0,0,0,0,1,3,0,3,1
33648,23,0,14,1,6255.0,0,0,0,14,3,2,0.0,0,2,34.0,0,0,0,3,1,0,1,1
36281,28,1,6,0,4110.0,2,2,0,48,3,2,0.0,0,1,55.0,0,0,0,2,0,0,2,1
26358,31,1,19,1,5037.0,0,0,0,81,0,0,1.0,2,1,39.0,1,0,0,2,2,1,2,1
34265,27,1,9,0,5605.0,3,2,0,68,1,2,3.0,1,1,77.0,1,0,0,3,2,0,2,0
35545,55,0,29,0,4453.0,0,1,0,77,2,1,0.0,2,1,82.0,1,0,0,2,1,1,1,1
32869,56,0,5,0,5614.0,0,1,0,76,0,1,1.0,0,0,71.0,1,0,0,2,0,1,1,2
45867,26,0,14,2,9200.0,0,2,0,75,4,1,4.0,0,1,60.0,0,0,0,3,1,1,2,1
29402,40,0,29,0,4725.0,0,2,0,90,1,1,1.0,2,1,95.0,1,0,0,1,1,1,2,3
49258,56,1,35,4,6082.0,0,0,1,95,3,2,1.0,1,1,114.0,0,0,0,1,3,0,2,1
20822,36,0,15,2,8131.0,0,1,0,33,1,1,4.0,1,1,41.0,0,0,0,2,0,1,1,0
30913,33,1,3,4,8701.0,0,2,1,27,2,0,1.0,1,1,30.0,0,0,0,1,2,1,1,1
46548,49,0,32,3,5125.0,0,1,0,29,3,1,0.0,0,1,107.0,1,0,0,2,1,1,1,1
49694,39,1,2,2,7704.0,0,3,0,20,0,1,0.0,0,1,33.0,0,0,0,3,1,1,0,1
14085,34,1,8,4,9332.0,0,2,0,38,4,2,4.0,0,1,77.0,0,0,1,2,1,0,1,3
54458,35,1,9,4,7486.0,0,2,0,1,2,1,2.0,2,1,33.0,0,1,0,2,1,1,3,1
47515,23,1,2,2,8743.0,0,1,0,93,2,1,1.0,1,1,4.0,0,0,0,2,2,1,2,2
