response_id,Predictions
25726,Stayed
7500,Stayed
40011,Left
46227,Stayed
1464,Left
69755,Stayed
31236,Left
12636,Stayed
52349,Left
48274,Stayed
20309,Stayed
69913,Stayed
24240,Stayed
48620,Stayed
46321,Stayed
48760,Stayed
13401,Stayed
48220,Left
15928,Left
6342,Stayed
68936,Stayed
25537,Stayed
2009,Left
5301,Left
50454,Left
8379,Left
41933,Left
62359,Left
50205,Stayed
11077,Left
52413,Left
41441,Stayed
69322,Stayed
58538,Left
73870,Left
48149,Left
67887,Left
25087,Left
30265,Stayed
58729,Stayed
28506,Stayed
37089,Stayed
53984,Left
15171,Left
16542,Stayed
48454,Left
35126,Stayed
21042,Left
16687,Stayed
5454,Left
46712,Stayed
20301,Left
63467,Left
12548,Stayed
66543,Stayed
38826,Stayed
63899,Stayed
23840,Left
43450,Stayed
33792,Left
73037,Left
41449,Left
67578,Stayed
64067,Stayed
17891,Stayed
38972,Left
4816,Stayed
70837,Left
7843,Left
52555,Left
33699,Stayed
57274,Stayed
74464,Left
25671,Stayed
22689,Stayed
56217,Stayed
6195,Left
69409,Stayed
55913,Stayed
11127,Left
61495,Left
31044,Stayed
13317,Left
39489,Left
4990,Left
68292,Left
35205,Stayed
8493,Stayed
34673,Left
10394,Left
57127,Left
54143,Stayed
46399,Stayed
28125,Stayed
35601,Stayed
71893,Left
70419,Stayed
73638,Left
10814,Stayed
66937,Left
44819,Left
56499,Stayed
30552,Stayed
40508,Left
73353,Stayed
50829,Stayed
66954,Left
33835,Left
16118,Left
52253,Stayed
14019,Stayed
51916,Stayed
14555,Left
25733,Left
52667,Left
60082,Left
2331,Stayed
62754,Left
22530,Stayed
26932,Stayed
53283,Stayed
29244,Left
2794,Stayed
36479,Stayed
6949,Left
72040,Stayed
1676,Left
29381,Left
69247,Left
40301,Stayed
34626,Stayed
15094,Left
22877,Left
42329,Stayed
11509,Left
27030,Stayed
8226,Left
10017,Left
24434,Stayed
57779,Stayed
45025,Stayed
27060,Stayed
4443,Left
61277,Left
63112,Stayed
29607,Stayed
68396,Left
46893,Left
42399,Stayed
24776,Left
71499,Left
41640,Stayed
69473,Left
211,Stayed
11469,Left
49699,Left
62531,Left
30750,Left
10707,Left
54259,Left
45771,Stayed
48901,Left
45625,Left
25787,Left
36668,Left
14494,Stayed
42167,Left
59095,Stayed
67422,Left
66955,Left
34668,Left
19244,Left
59161,Stayed
21083,Left
59313,Stayed
74262,Stayed
48483,Stayed
46834,Left
42807,Stayed
17902,Left
13978,Stayed
38985,Left
5678,Left
55862,Left
65004,Left
9235,Stayed
40661,Left
16809,Left
10902,Stayed
42540,Left
55243,Left
14488,Left
45736,Left
53759,Stayed
35236,Left
61013,Left
42330,Left
53533,Stayed
56910,Left
66116,Stayed
22768,Left
58640,Stayed
66519,Left
44158,Left
8975,Left
59505,Left
51412,Left
21422,Stayed
62507,Left
7030,Stayed
58120,Left
40891,Left
45499,Stayed
58045,Stayed
49474,Left
33397,Left
73860,Left
65336,Left
65420,Stayed
345,Left
70149,Stayed
30158,Left
72678,Left
629,Stayed
12956,Left
36429,Stayed
9591,Left
14889,Left
23335,Left
11099,Left
21223,Stayed
2389,Stayed
11984,Left
27103,Stayed
53434,Stayed
16034,Stayed
42479,Left
28398,Stayed
70946,Stayed
38480,Left
59176,Stayed
62027,Stayed
5842,Stayed
29332,Stayed
37990,Stayed
59207,Left
38423,Left
49865,Left
10951,Left
73222,Left
65326,Left
3565,Left
22510,Stayed
74321,Left
2236,Stayed
49741,Stayed
34620,Left
12929,Left
70448,Left
58077,Stayed
35275,Left
42791,Left
11920,Stayed
56266,Stayed
67866,Stayed
39671,Stayed
25870,Left
10406,Stayed
9058,Stayed
12695,Left
24383,Left
23964,Stayed
17148,Stayed
5422,Left
56770,Left
19271,Left
813,Stayed
17371,Stayed
59663,Stayed
63491,Stayed
1002,Left
59955,Left
54592,Stayed
52013,Left
1439,Stayed
46537,Stayed
47871,Left
66470,Stayed
67125,Left
6822,Stayed
56285,Left
15751,Left
35956,Stayed
51237,Stayed
50133,Stayed
9456,Left
8751,Stayed
47023,Stayed
4093,Left
10528,Left
7784,Left
45136,Left
26224,Stayed
66686,Stayed
714,Left
40767,Stayed
52584,Stayed
72472,Left
35692,Left
61552,Stayed
61661,Stayed
17480,Left
16452,Left
60073,Stayed
58279,Stayed
12045,Stayed
73704,Left
4405,Stayed
46859,Left
73413,Stayed
15551,Left
18479,Left
73078,Stayed
49889,Left
28472,Left
64769,Stayed
5090,Left
27935,Left
2869,Stayed
9412,Stayed
20497,Stayed
3616,Stayed
61520,Left
40764,Stayed
7593,Left
64555,Left
30335,Left
28459,Left
64968,Left
45828,Stayed
41708,Stayed
19760,Left
17421,Stayed
33467,Stayed
17265,Stayed
24057,Stayed
28679,Stayed
61086,Stayed
55063,Stayed
32654,Stayed
56120,Stayed
10222,Stayed
68017,Left
38860,Left
69577,Stayed
17349,Stayed
68563,Left
67778,Stayed
21178,Left
31206,Stayed
53514,Stayed
55639,Stayed
6248,Stayed
12082,Stayed
65428,Stayed
62242,Stayed
47268,Stayed
801,Stayed
4791,Stayed
10592,Stayed
54258,Left
57692,Stayed
37238,Left
69766,Stayed
1035,Left
27859,Left
20439,Left
53813,Left
4616,Left
13505,Stayed
34964,Stayed
53151,Left
37637,Left
61072,Left
41057,Left
56091,Stayed
20914,Left
59912,Stayed
3789,Stayed
63223,Stayed
28685,Stayed
43329,Stayed
2804,Stayed
26169,Stayed
45614,Stayed
32605,Stayed
74122,Stayed
30218,Stayed
30575,Left
9343,Stayed
46677,Stayed
52177,Stayed
34990,Stayed
3979,Left
42367,Left
22038,Left
70439,Stayed
30343,Stayed
3936,Stayed
52227,Stayed
25830,Left
60415,Stayed
44720,Stayed
3855,Left
40949,Left
14895,Left
64332,Stayed
71295,Stayed
57317,Left
3415,Left
843,Stayed
17412,Stayed
65965,Stayed
31274,Stayed
13702,Left
21843,Left
19305,Stayed
69948,Left
44034,Left
41258,Stayed
26814,Left
44341,Stayed
22787,Left
12185,Stayed
21899,Stayed
67177,Stayed
12752,Stayed
58130,Stayed
72065,Stayed
63024,Left
55114,Left
32947,Stayed
25311,Stayed
68123,Left
38022,Stayed
36786,Stayed
44686,Stayed
66142,Stayed
58821,Left
19425,Left
66892,Stayed
64819,Stayed
22257,Stayed
49314,Left
31151,Stayed
674,Left
41662,Left
49534,Left
71218,Stayed
18094,Stayed
54758,Stayed
55061,Stayed
9468,Stayed
24391,Left
54198,Stayed
33164,Left
38147,Left
20904,Left
45126,Left
18294,Left
48180,Stayed
50836,Left
3009,Stayed
21863,Left
15014,Left
59377,Stayed
54566,Left
66460,Stayed
72404,Stayed
16107,Stayed
2477,Left
73592,Stayed
65577,Stayed
36522,Left
36763,Left
46202,Stayed
51981,Stayed
52826,Left
56340,Stayed
3717,Left
39298,Stayed
5789,Stayed
70528,Stayed
23820,Stayed
31034,Stayed
8312,Stayed
47066,Stayed
14464,Left
850,Stayed
50856,Left
63440,Stayed
65431,Stayed
17877,Left
21328,Left
6842,Stayed
6996,Left
62306,Stayed
63304,Left
44856,Left
55739,Stayed
41713,Stayed
72806,Stayed
44754,Stayed
50805,Stayed
52226,Left
10345,Left
22847,Stayed
56940,Left
37725,Stayed
8265,Left
60427,Stayed
33906,Left
66603,Left
32546,Stayed
11888,Stayed
37435,Stayed
2314,Stayed
43670,Stayed
29227,Left
73053,Stayed
54537,Left
18023,Left
61545,Left
30408,Stayed
28101,Stayed
56914,Stayed
30293,Left
73880,Stayed
42994,Stayed
55404,Left
17517,Left
21995,Left
51284,Left
15747,Left
15040,Stayed
35792,Left
30748,Stayed
58728,Stayed
24852,Stayed
54815,Stayed
42699,Stayed
471,Left
36388,Stayed
47095,Stayed
26830,Left
39834,Left
51222,Left
25000,Left
6035,Stayed
8257,Left
20541,Left
58513,Stayed
27440,Left
42242,Stayed
60065,Left
68275,Stayed
30318,Stayed
31733,Stayed
6146,Left
35300,Stayed
9521,Left
37429,Stayed
44177,Stayed
5370,Stayed
29891,Left
45352,Left
67968,Left
4558,Stayed
12729,Stayed
41482,Left
13601,Stayed
65595,Stayed
20639,Left
24546,Stayed
29711,Stayed
68353,Left
1600,Stayed
26390,Stayed
51247,Left
25439,Left
25027,Left
35146,Stayed
48131,Stayed
33947,Left
61659,Left
26307,Stayed
22307,Left
68825,Stayed
73142,Left
17386,Left
63347,Left
4205,Stayed
30883,Left
45263,Left
32825,Stayed
71171,Stayed
60626,Stayed
60449,Left
45572,Stayed
38431,Stayed
64740,Left
33983,Stayed
21437,Left
70409,Stayed
615,Stayed
27954,Left
4876,Stayed
49246,Left
96,Stayed
17050,Left
51476,Stayed
28812,Left
53348,Stayed
9857,Left
51394,Left
45628,Stayed
13151,Left
2512,Left
25829,Left
21936,Stayed
19177,Left
56112,Stayed
36033,Left
35769,Left
45357,Stayed
20223,Left
61722,Stayed
49668,Stayed
14500,Left
17818,Stayed
47041,Stayed
42614,Stayed
71133,Left
31998,Stayed
66060,Left
40356,Stayed
73857,Left
281,Left
3788,Left
20136,Left
72840,Stayed
47122,Stayed
73423,Left
74446,Left
7878,Stayed
30617,Stayed
58703,Stayed
35616,Stayed
22975,Stayed
51328,Left
67896,Stayed
62951,Stayed
19650,Stayed
32019,Left
26069,Stayed
65578,Stayed
38706,Stayed
51176,Stayed
12552,Stayed
25097,Stayed
51346,Stayed
58489,Left
51345,Stayed
27287,Left
41022,Left
59518,Stayed
30306,Stayed
19162,Stayed
50168,Stayed
73670,Left
1593,Left
71697,Stayed
29044,Left
19682,Left
55303,Stayed
65220,Left
29616,Left
9842,Stayed
12490,Left
53110,Stayed
73324,Stayed
6844,Stayed
26792,Stayed
39482,Stayed
32347,Stayed
70452,Left
32433,Stayed
47699,Left
29369,Stayed
60478,Stayed
38483,Left
27250,Left
967,Left
62265,Left
34746,Left
17590,Stayed
65504,Stayed
21370,Stayed
48467,Stayed
39330,Stayed
23788,Stayed
48886,Stayed
35595,Left
11048,Left
53189,Left
21624,Left
55489,Stayed
61949,Stayed
68943,Stayed
31432,Stayed
37055,Left
20665,Stayed
9215,Stayed
31606,Left
5212,Stayed
13478,Stayed
7782,Left
8551,Left
2329,Stayed
19248,Left
4917,Left
12458,Stayed
51606,Stayed
12061,Left
1296,Stayed
41104,Stayed
25502,Left
62836,Left
5626,Stayed
52932,Stayed
159,Left
4626,Stayed
9739,Left
48248,Stayed
59350,Stayed
22884,Left
11142,Stayed
22542,Left
23336,Left
19558,Stayed
32187,Stayed
37790,Stayed
17347,Stayed
74164,Left
9890,Stayed
12410,Left
50061,Stayed
67572,Left
72307,Left
28609,Left
2744,Left
47083,Stayed
8373,Left
57962,Left
54865,Left
23160,Stayed
8833,Left
21887,Stayed
57161,Left
56990,Stayed
26138,Stayed
23970,Left
52339,Stayed
65979,Stayed
26970,Stayed
63252,Left
57430,Left
36276,Stayed
13020,Left
57512,Left
17156,Left
9581,Stayed
23130,Left
23698,Left
41853,Left
3860,Stayed
47044,Stayed
69129,Stayed
73526,Left
31693,Left
1599,Left
73797,Stayed
27919,Left
5658,Stayed
64862,Stayed
5639,Left
17721,Left
16188,Left
53192,Left
51816,Stayed
13823,Stayed
42152,Stayed
47800,Stayed
30292,Stayed
8589,Stayed
14577,Stayed
58833,Left
32452,Left
18572,Left
39467,Stayed
33843,Left
33016,Left
51867,Stayed
33464,Left
22933,Left
18859,Stayed
19954,Stayed
64344,Stayed
10352,Stayed
67019,Stayed
48122,Left
27959,Left
21679,Left
69026,Stayed
13722,Stayed
12773,Left
33944,Stayed
71298,Left
65413,Left
53845,Left
8937,Stayed
60276,Stayed
3503,Left
60995,Stayed
58443,Stayed
15123,Left
50091,Stayed
63630,Stayed
4587,Left
74304,Stayed
67138,Left
54617,Stayed
4661,Left
38669,Stayed
62380,Left
17893,Left
19847,Left
20348,Left
53504,Stayed
28954,Left
71097,Left
56474,Stayed
48722,Stayed
50812,Left
70605,Stayed
48492,Stayed
56040,Left
39491,Left
52762,Left
13621,Stayed
8619,Stayed
13132,Left
63585,Left
19182,Left
16775,Stayed
5477,Stayed
36711,Left
32943,Stayed
56722,Left
46491,Left
4725,Stayed
38578,Stayed
19720,Stayed
41260,Left
19186,Left
41087,Left
53822,Left
30310,Stayed
29339,Stayed
3646,Stayed
46379,Stayed
17596,Left
21411,Left
1711,Stayed
57819,Stayed
24382,Stayed
67757,Stayed
26605,Left
11366,Left
43102,Left
4385,Left
31663,Left
26654,Stayed
51341,Left
26318,Left
65294,Left
65591,Left
51697,Stayed
37606,Stayed
73504,Left
16852,Left
41899,Left
8366,Left
73363,Stayed
4421,Stayed
14304,Stayed
24809,Left
40539,Stayed
43333,Left
50588,Stayed
43878,Left
64109,Stayed
26344,Stayed
22495,Stayed
63141,Stayed
70723,Stayed
34280,Left
69476,Stayed
29915,Left
61231,Stayed
25820,Left
50264,Stayed
7985,Left
45066,Left
69733,Stayed
49548,Left
32016,Stayed
10035,Left
15348,Stayed
52844,Left
47887,Left
21496,Left
11988,Left
72000,Left
70062,Left
37916,Left
15491,Left
27482,Stayed
64013,Stayed
15562,Left
20769,Left
61514,Left
36877,Left
13472,Stayed
19264,Stayed
50745,Stayed
63749,Stayed
19512,Stayed
30941,Stayed
9233,Stayed
9061,Stayed
45206,Stayed
54418,Left
64941,Stayed
50233,Stayed
41351,Left
59455,Left
71493,Stayed
73634,Stayed
22630,Left
11583,Left
10566,Stayed
40071,Stayed
52817,Left
42174,Stayed
72822,Left
3900,Stayed
10049,Stayed
4720,Left
43569,Stayed
69168,Left
7614,Stayed
13368,Stayed
25607,Left
12112,Stayed
58181,Stayed
13624,Left
58288,Stayed
509,Left
64241,Stayed
33245,Left
18108,Stayed
47907,Left
6349,Stayed
50915,Stayed
52482,Left
49763,Left
71706,Stayed
36602,Left
41523,Stayed
36457,Stayed
29028,Left
70316,Stayed
2820,Stayed
4357,Left
27801,Left
73424,Left
60735,Stayed
63744,Left
3990,Stayed
32950,Left
48312,Stayed
28680,Left
22723,Stayed
49755,Left
32606,Stayed
14882,Stayed
61059,Stayed
22478,Stayed
11130,Stayed
58673,Left
8479,Left
37301,Left
8933,Left
72512,Stayed
58863,Stayed
58781,Left
37804,Stayed
68756,Left
14793,Left
25165,Left
73563,Stayed
53386,Stayed
53666,Left
31303,Stayed
31581,Left
48026,Stayed
9352,Left
27318,Left
72042,Stayed
8908,Left
57920,Stayed
37751,Stayed
53154,Left
66675,Left
58388,Left
68985,Left
68402,Stayed
52481,Stayed
11373,Left
55925,Stayed
7263,Stayed
13993,Stayed
27321,Stayed
2653,Left
66689,Stayed
47688,Left
12609,Left
11706,Left
33580,Stayed
67934,Stayed
43695,Left
39161,Left
41782,Left
64962,Stayed
43908,Left
74306,Stayed
46299,Stayed
44680,Stayed
47429,Left
23026,Left
5217,Left
63036,Stayed
57357,Stayed
21504,Left
69282,Left
35673,Stayed
47318,Stayed
2550,Stayed
42759,Stayed
25613,Stayed
38533,Stayed
37864,Stayed
12897,Stayed
68769,Stayed
67377,Left
18622,Stayed
830,Left
26772,Left
51286,Stayed
18179,Left
52625,Stayed
68558,Stayed
47899,Stayed
72330,Left
1945,Stayed
42452,Stayed
52846,Left
10455,Left
54511,Left
6628,Stayed
41602,Left
61591,Stayed
55198,Stayed
13582,Left
19462,Left
70887,Stayed
15268,Stayed
29054,Left
15756,Left
9068,Stayed
14970,Stayed
8882,Stayed
52619,Stayed
42171,Left
61147,Left
61799,Left
42901,Stayed
30348,Stayed
41382,Left
7755,Stayed
73661,Stayed
4884,Stayed
35535,Stayed
8007,Left
61324,Left
9633,Left
26331,Left
594,Left
57055,Stayed
73811,Left
42201,Left
62328,Stayed
27655,Stayed
36333,Left
23379,Stayed
29222,Left
26219,Stayed
4051,Left
27260,Left
24630,Left
18915,Left
52499,Left
17533,Left
20703,Stayed
22791,Stayed
342,Stayed
67134,Left
69986,Stayed
4892,Stayed
7683,Left
23786,Left
43486,Left
1648,Left
2531,Left
65917,Stayed
21996,Left
69361,Left
72709,Left
14968,Stayed
28511,Left
43317,Left
11068,Stayed
10193,Left
9268,Stayed
43036,Left
24706,Stayed
47153,Left
59500,Stayed
38795,Stayed
15280,Left
59410,Left
30475,Stayed
37786,Left
30709,Left
17759,Left
45471,Left
12657,Stayed
58581,Left
23823,Left
57294,Left
18177,Left
69728,Stayed
63695,Stayed
65089,Left
64390,Stayed
68579,Left
4998,Stayed
21339,Left
26570,Left
6205,Left
43354,Left
54260,Stayed
10580,Stayed
18594,Stayed
66431,Stayed
31508,Stayed
55199,Left
55463,Left
63722,Stayed
41055,Left
64395,Stayed
64697,Left
29499,Stayed
25863,Stayed
66873,Left
71341,Stayed
63680,Stayed
39895,Stayed
27716,Stayed
26413,Stayed
62342,Left
18912,Left
8290,Stayed
59891,Stayed
53836,Left
41380,Left
47174,Left
30005,Stayed
42513,Left
73546,Left
16778,Stayed
44338,Left
1415,Stayed
14443,Stayed
38741,Left
27122,Stayed
34024,Left
3511,Left
47036,Stayed
20158,Left
39859,Stayed
16385,Left
72770,Stayed
43728,Left
9698,Stayed
31489,Stayed
69669,Left
59019,Stayed
55644,Stayed
68738,Left
38392,Left
29279,Left
29881,Stayed
45153,Left
12144,Left
10631,Left
55011,Left
27149,Left
46869,Stayed
6831,Left
20315,Stayed
69191,Stayed
44453,Stayed
73826,Stayed
27588,Left
50208,Stayed
37855,Left
55388,Left
36730,Left
41601,Left
28313,Stayed
27132,Left
64735,Stayed
41237,Stayed
14484,Left
13006,Left
14356,Left
37309,Left
17731,Stayed
32044,Left
55419,Stayed
49234,Stayed
32140,Stayed
36014,Stayed
57721,Stayed
42024,Stayed
6569,Left
32639,Stayed
52696,Left
9854,Left
8459,Stayed
33575,Left
9827,Left
47127,Left
72810,Stayed
56877,Stayed
8655,Left
14122,Stayed
35627,Stayed
73107,Left
30877,Left
7038,Stayed
63129,Stayed
46460,Left
954,Left
70356,Stayed
35289,Stayed
35404,Left
40480,Left
47752,Stayed
25112,Left
39905,Left
43646,Left
56663,Stayed
66500,Stayed
36883,Stayed
2864,Stayed
19254,Stayed
8608,Stayed
26841,Left
1163,Left
64207,Stayed
56093,Stayed
2443,Left
23201,Left
70041,Stayed
66307,Stayed
25631,Left
14096,Left
33165,Left
59237,Left
72865,Stayed
12359,Stayed
24580,Stayed
50507,Left
22878,Left
19003,Left
48192,Stayed
62021,Stayed
57847,Stayed
48657,Stayed
27937,Stayed
25543,Left
40086,Stayed
10320,Stayed
58000,Stayed
24657,Stayed
41781,Left
8116,Stayed
11251,Stayed
9490,Left
9732,Stayed
44821,Stayed
64438,Stayed
45219,Stayed
22058,Stayed
18428,Left
12496,Left
1792,Stayed
45525,Left
8640,Stayed
13324,Stayed
7892,Stayed
21595,Left
42421,Stayed
22935,Left
25925,Left
17250,Stayed
54437,Stayed
52198,Left
10056,Stayed
57644,Left
71714,Left
56967,Stayed
9723,Stayed
57537,Stayed
24685,Left
68407,Stayed
49645,Left
61676,Stayed
14545,Stayed
74345,Stayed
44643,Stayed
18959,Left
61001,Left
13365,Stayed
19165,Stayed
48279,Left
67004,Stayed
29101,Left
31899,Stayed
30645,Left
56973,Stayed
1748,Stayed
73828,Stayed
19555,Stayed
68531,Stayed
4089,Left
52274,Stayed
66192,Left
28297,Left
50505,Stayed
24339,Stayed
31727,Left
32619,Left
36046,Left
5673,Left
56336,Left
55475,Left
58692,Left
64811,Stayed
62899,Left
19839,Stayed
60075,Stayed
50788,Stayed
67792,Left
62353,Stayed
1258,Stayed
12043,Stayed
15321,Left
579,Left
46737,Left
24760,Stayed
56140,Stayed
2519,Left
68989,Left
65725,Stayed
21191,Stayed
50351,Left
36911,Stayed
66795,Left
44023,Left
34835,Left
22209,Stayed
66610,Left
5971,Stayed
52896,Left
1257,Left
24495,Stayed
4029,Stayed
45515,Left
23865,Stayed
32532,Left
47365,Stayed
37682,Left
29722,Left
22261,Left
25754,Stayed
25808,Left
19081,Stayed
2928,Stayed
38512,Left
26542,Left
7479,Left
55128,Stayed
32235,Left
9646,Left
9386,Stayed
52126,Stayed
59127,Left
43851,Stayed
20921,Left
39751,Left
59187,Left
40549,Stayed
15166,Left
29687,Left
73656,Stayed
53738,Stayed
46528,Stayed
28633,Left
48769,Stayed
31472,Stayed
69902,Left
2509,Stayed
3796,Left
47055,Stayed
4574,Stayed
14753,Stayed
15392,Left
20249,Left
42315,Left
30015,Stayed
17463,Left
51015,Left
51485,Stayed
12546,Stayed
22476,Stayed
57830,Stayed
21048,Left
28585,Stayed
9136,Left
14155,Left
16717,Stayed
66095,Stayed
46047,Left
37009,Stayed
21600,Left
42303,Left
16153,Left
52277,Stayed
49316,Stayed
55830,Stayed
27402,Left
19615,Left
15177,Left
15710,Stayed
54560,Stayed
48707,Left
28522,Stayed
37784,Left
29538,Left
1577,Left
6514,Stayed
68582,Stayed
11276,Stayed
14927,Left
38376,Left
14958,Left
62513,Left
37462,Left
13380,Stayed
36715,Stayed
45553,Stayed
23049,Stayed
72871,Stayed
38113,Left
912,Left
12432,Stayed
17361,Stayed
37612,Left
10689,Left
71762,Left
33030,Left
31464,Stayed
46769,Stayed
28407,Left
61619,Left
60194,Stayed
70465,Left
3301,Left
12640,Stayed
41490,Stayed
63174,Left
27320,Left
7913,Stayed
33257,Left
39741,Stayed
6936,Left
9982,Left
44849,Left
12815,Stayed
45758,Stayed
33248,Left
73003,Stayed
57503,Stayed
67298,Stayed
42671,Left
25414,Left
16306,Left
63479,Stayed
25292,Stayed
39369,Stayed
44695,Stayed
57262,Stayed
70679,Stayed
39821,Stayed
6311,Left
11840,Stayed
27557,Stayed
61027,Stayed
30322,Left
13353,Left
62195,Stayed
51127,Left
57736,Stayed
18713,Left
60004,Stayed
13487,Stayed
44613,Left
543,Stayed
34597,Stayed
40647,Stayed
45320,Left
64639,Left
68998,Stayed
3190,Stayed
3171,Stayed
68189,Stayed
26566,Stayed
49363,Stayed
50964,Stayed
41938,Stayed
61030,Stayed
59707,Stayed
11600,Left
15160,Stayed
40177,Left
19342,Stayed
19369,Left
44993,Left
59545,Stayed
12493,Stayed
32778,Left
24962,Stayed
5836,Stayed
59034,Left
69500,Left
28463,Stayed
30458,Stayed
61150,Stayed
53995,Left
33869,Left
5788,Stayed
66851,Left
37599,Stayed
65668,Stayed
29260,Left
22271,Stayed
68140,Left
10029,Left
41923,Left
37273,Left
24670,Left
46702,Stayed
67300,Left
7476,Left
66701,Stayed
60146,Stayed
64984,Stayed
48310,Stayed
40814,Left
40175,Stayed
69512,Stayed
71143,Left
55037,Stayed
13216,Left
5663,Left
13321,Stayed
28157,Left
57628,Stayed
23496,Stayed
21461,Stayed
65110,Left
51428,Stayed
14832,Stayed
38801,Stayed
70367,Left
16459,Left
5282,Stayed
13815,Left
22397,Stayed
53288,Left
51191,Stayed
65446,Stayed
30862,Left
39152,Stayed
25953,Left
18939,Stayed
32234,Left
18620,Stayed
60952,Stayed
37521,Left
34549,Left
15807,Left
38572,Stayed
68521,Left
6063,Stayed
8491,Stayed
70783,Stayed
20022,Stayed
46748,Left
39011,Stayed
2066,Stayed
24636,Stayed
226,Left
54996,Stayed
14917,Left
70594,Stayed
34318,Left
11182,Left
43007,Stayed
47304,Stayed
691,Stayed
67247,Stayed
43914,Stayed
34474,Left
61513,Left
24868,Left
36053,Left
12761,Left
53513,Stayed
33019,Stayed
47424,Stayed
58752,Left
45569,Stayed
4679,Stayed
62506,Left
40501,Stayed
20536,Stayed
34491,Stayed
19927,Stayed
24949,Stayed
48241,Stayed
4885,Left
19922,Left
31389,Stayed
72063,Stayed
17832,Left
14109,Left
70909,Left
56006,Stayed
21288,Stayed
20620,Left
28655,Left
43003,Stayed
23833,Stayed
27754,Left
9273,Stayed
8075,Stayed
17854,Left
39484,Left
69879,Left
20965,Left
65513,Left
56349,Left
72094,Left
68507,Stayed
22385,Left
14945,Left
25496,Stayed
38580,Stayed
1967,Left
2362,Left
51653,Stayed
24305,Left
70222,Left
72778,Stayed
51061,Left
63730,Stayed
19712,Stayed
38616,Left
31523,Left
27668,Left
4681,Stayed
71420,Stayed
45731,Left
61739,Stayed
55601,Left
10124,Left
65209,Stayed
69063,Left
8781,Stayed
44425,Left
32699,Stayed
26214,Stayed
10816,Stayed
49505,Left
28908,Left
40859,Stayed
1079,Stayed
73961,Stayed
39998,Stayed
58015,Stayed
56273,Left
6101,Stayed
22148,Stayed
49795,Stayed
4680,Stayed
10673,Left
60565,Left
40821,Stayed
7060,Stayed
68661,Left
48758,Stayed
60515,Stayed
20278,Stayed
5518,Left
25149,Left
59562,Stayed
6905,Left
21803,Left
25687,Stayed
12663,Stayed
1860,Left
16766,Left
68734,Stayed
40313,Stayed
48584,Left
41961,Stayed
18763,Left
9756,Left
44422,Left
10539,Stayed
73173,Stayed
3618,Stayed
42694,Stayed
47395,Stayed
18024,Stayed
16682,Left
20061,Stayed
35020,Stayed
13088,Left
11116,Stayed
15034,Left
2852,Left
15487,Stayed
60479,Left
34577,Stayed
28919,Stayed
43143,Stayed
36248,Left
68438,Stayed
35045,Left
8009,Left
28933,Stayed
9700,Left
41443,Left
58089,Left
43326,Left
31739,Left
21957,Left
22514,Stayed
20347,Stayed
44921,Stayed
12635,Left
71398,Stayed
3118,Stayed
73210,Left
11418,Left
27773,Stayed
2153,Stayed
12311,Left
7933,Left
6976,Left
49186,Stayed
73357,Left
61889,Left
17296,Stayed
52688,Left
53699,Left
5315,Stayed
65733,Stayed
57322,Left
58363,Left
15180,Stayed
70864,Left
9088,Stayed
60853,Left
55260,Stayed
11904,Stayed
74006,Stayed
8875,Stayed
8935,Stayed
66711,Stayed
34419,Stayed
15148,Stayed
54014,Stayed
37267,Stayed
30850,Left
69861,Stayed
7617,Stayed
12346,Left
27050,Stayed
57859,Left
6185,Left
14284,Left
20794,Left
64748,Left
17519,Stayed
63119,Left
62800,Left
36417,Left
20256,Left
10875,Stayed
21418,Left
73585,Stayed
72001,Left
65230,Left
51772,Left
74106,Stayed
36386,Stayed
35612,Stayed
23194,Stayed
4094,Stayed
27099,Left
48042,Left
20833,Stayed
6516,Left
4690,Left
47166,Stayed
36319,Left
7011,Stayed
70819,Left
48105,Stayed
5764,Left
6214,Stayed
59371,Left
2516,Left
58947,Stayed
50636,Left
9936,Left
50247,Stayed
16246,Left
63214,Stayed
4245,Left
28012,Stayed
51330,Left
53641,Stayed
7319,Stayed
9397,Stayed
54336,Left
6651,Stayed
5599,Stayed
11868,Stayed
24427,Stayed
25717,Stayed
12482,Left
3864,Left
62019,Stayed
20005,Left
53171,Stayed
74049,Stayed
1299,Stayed
54207,Left
8783,Left
16074,Stayed
38851,Left
48478,Stayed
3929,Stayed
70690,Left
42715,Stayed
32566,Left
47696,Left
29090,Left
65239,Stayed
47238,Stayed
21373,Stayed
13326,Stayed
66539,Stayed
40412,Stayed
39112,Stayed
24958,Stayed
3931,Stayed
27721,Stayed
23208,Stayed
11747,Left
22042,Left
47910,Left
7515,Left
58829,Stayed
7183,Stayed
57972,Stayed
15256,Left
38051,Left
23723,Left
41701,Left
12960,Stayed
45288,Left
61960,Stayed
67341,Stayed
42696,Stayed
8743,Stayed
74375,Stayed
9223,Left
53123,Stayed
39996,Stayed
64449,Left
43300,Left
24281,Left
3995,Stayed
6475,Stayed
13427,Left
12523,Left
69695,Stayed
19771,Stayed
72377,Stayed
25847,Stayed
49944,Stayed
53990,Left
5716,Left
16230,Stayed
5171,Stayed
35994,Stayed
16527,Left
1442,Stayed
66966,Left
64128,Stayed
5533,Left
44316,Stayed
18944,Stayed
7787,Left
14497,Left
71526,Stayed
63042,Stayed
1349,Left
57421,Stayed
6861,Stayed
11703,Stayed
62992,Left
73446,Stayed
20623,Stayed
50675,Stayed
9913,Stayed
49533,Left
59444,Stayed
